3669,Nguoi Ve Tu Phuong Xa        ,Quang Dung
3670,Nguoi Viet Nhac Buon         ,Elvis Phuong
3671,Nguoi Vo Hinh                ,Minh Hang
3672,Nguoi Xoa Vet Tinh Thua      ,Man
3673,Nguoi Yeu Co Don             ,Bruce Doan
3674,Nguoi Yeu Co Don             ,Son Tuyen
3675,Nguoi Yeu Co Don             ,Truong Vu
3676,Nguoi Yeu Cua Linh           ,Hong Truc
3677,Nguoi Yeu Cua Linh           ,Ngoc Minh; Doanh Doanh
3678,Nguoi Yeu Dau Oi             ,My Tam
3679,Nguoi Yeu Gia Tu             ,Don Ho
3680,Nguoi Yeu Hoi                ,Danny Tien Dung
3681,Nguoi Yeu Ly Tuong           ,Mai Le Huyen
3682,Nguoi Yeu Neu Ra Di          ,Lam Nhat Tien
3683,Nguoi Yeu Toi Dau            ,Cao Thanh
3684,Nguoi Yeu Tuong Lai          ,Ha Vy
3685,Nguu Lang Chuc Nu            ,Song Ca
3686,Nguyen Cau                   ,Thanh Thao
3687,Nguyet Cam                   ,Khanh Ha
3688,Nha Em                       ,Dam Vinh Hung
3689,Nha Trang Ngay Ve            ,Le Toan
3690,Nha Trang Ngay Ve            ,Thien Kim
3691,Nha Trang                    ,Son Ca
3692,Nhac Tinh Buong Loi          ,Tien Dung
3693,Nhan Co Cho Em               ,Cao Thanh
3694,Nhan Co Cho Em               ,Truong Vu
3695,Nhanh Cay Trung Ca           ,Kha Tu
3696,Nhanh Cay Trung Ca           ,Le Toan
3697,Nhat Ky Cho Ai               ,Van Quang Long
3698,Nhat Ky Doi Toi              ,Bruce Doan
3699,Nhat Ky Doi Toi              ,Thanh Hang
3700,Nhat Ky Doi Toi              ,Truong Vu
3701,Nhat Ky Hai Dua Minh         ,Female
3702,Nhat Ky Mua Dong             ,Lam Thai Uyen
3703,Nhat Nang                    ,Ha Vy
3704,Nhat Nhoa                    ,Tran Thai Hoa
3705,Nhe Anh                      ,My Tam
3706,Nhin Nhau Lan Cuoi           ,Lam Minh
3707,Nhin Nhung Mua Thu Di Nang Thuy Tinh,Khanh Ly Le Thu
3708,Nhin Nhung Mua Thu Di        ,Khanh Ly
3709,Nhip Cau Tri Am              ,Manh Quynh
3710,Nhip Dap Con Tim             ,Truc Linh; Tommy Ngo
3711,Nhip Dap Dai Kho             ,My Tam
3712,Nhip Dieu Cua Tinh Yeu       ,Gia Huy
3713,Nho Anh Chieu Mua            ,Ha Vy
3714,Nho Anh                      ,Thuy Tien
3715,Nho Cha                      ,Ngoc Son
3716,Nho Dung Khoc                ,Man
3717,Nho Em Ly Bong Mai           ,Ha Phuong
3718,Nho Em Trong Chieu           ,Nguyen Thang
3719,Nho Em                       ,Ngoc Son
3720,Nho Hue                      ,Hoai Nam
3721,Nho Ky Niem Chung Ta         ,"Ly Hai, Thanh Thao"
3722,Nho Mai Nhau Thoi            ,Huy Vu; Diem Lien
3723,Nho Me                       ,Le Tam; Gia Huy
3724,Nho Minh Anh Thoi            ,Mai Le Huyen
3725,Nho Mot Chieu Xuan           ,Tran Thai Hoa
3726,Nho Mua Sai Gon              ,Quang Dung
3727,Nho Mua Thu Ha Noi           ,Hong Nhung
3728,Nho Mua Thu Ha Noi           ,Man
3729,Nho Mua Thu Ha Noi           ,Trinh Vinh Trinh
3730,Nho Mua Xua                  ,Quang Dung
3731,Nho Nguoi Dung               ,Diep Thanh Thanh
3732,Nho Nguoi Tinh Phu           ,Manh Quynh
3733,Nho Nguoi Yeu                ,Nhu Quynh; Truong Vu
3734,Nho Nguoi Yeu                ,Truong Vu
3735,Nho Nguoi                    ,Diem Lien
3736,Nho Nguoi                    ,Quang Dung
3737,Nho Nhau Hoai                ,Bruce Doan
3738,Nho Nhau Lam Gi              ,Nini
3739,Nho Nhau Lam Gi              ,The Son
3740,Nho Nhau Trong Doi           ,Thanh Thanh
3741,Nho Nhau                     ,Ngoc Ha
3742,Nho Phut Ay                  ,Trinh Nam Son; To Chan Phong
3743,Nho Sai Gon                  ,Hoai Nam
3744,Nho Saigon                   ,Lam Truong
3745,Nho Saigon                   ,Nguyen Khang
3746,Nho Ta Thi Ve                ,Ngoc Lan
3747,Nho Tan Phi                  ,Truong Vu
3748,Nho Thanh Do                 ,Thai Chau
3749,Nho Ve Em                    ,Luong Gia Huy
3750,Nho Ve Em                    ,Nguyen Khang
3751,Nho Ve Em                    ,Truong Vu
3752,Nho Ve Hoi Lim               ,Ai Van
3753,Nho Ve Mot Mua Xuan          ,Luu Bich
3754,Nho Ve Mot Mua Xuan          ,Truong Vu
3755,Nho                          ,Dam Vinh Hung
3756,Nho                          ,Luu Bich
3757,Nho                          ,My Tam
3758,Nho                          ,Trinh Nam Son
3759,Nhu Anh Can Em               ,Lam Nhat Tien
3760,Nhu Canh Vac Bay             ,Anh Thu
3761,Nhu Canh Vac Bay             ,Don Ho
3762,Nhu Canh Vac Bay             ,Gia Huy; Nhu Quynh
3763,Nhu Canh Vac Bay             ,Le Uyen
3764,Nhu Chiec Que Diem           ,Quang Dung
3765,Nhu Chiec Que Diem           ,Y Lan
3766,Nhu Con Gio Vo Tinh          ,The Son
3767,Nhu Con Mua Di Mai           ,Luu Bich
3768,Nhu Da Dau Yeu               ,Anh Tu
3769,Nhu Da Dau Yeu               ,Elvis Phuong
3770,Nhu Da Dau Yeu               ,Thai Hien
3771,Nhu Da Dau Yeu               ,Vu Khanh
3772,Nhu Giac Chiem Bao           ,Gia Huy
3773,Nhu Giac Chiem Bao           ,Thao My
3774,Nhu Giot Sau Roi             ,Christiane Le
3775,Nhu Giot Sau Roi             ,Manh Quynh
3776,Nhu Khuc Tinh Ca             ,Dan Truong
3777,Nhu La Tinh Yeu              ,Nguyen Hung; Loan Chau
3778,Nhu May Nhu Mua              ,Vu Khanh; Thanh Ha
3779,Nhu May                      ,Chau Gia Kiet
3780,Nhu Mot Giac Mo              ,Tu Quyen
3781,Nhu Mot Khuc Nhac Buon       ,Don Ho
3782,Nhu Mot Loi Chia Tay         ,Quang Minh
3783,Nhu Mot Loi Chia Tay         ,Trinh Vinh Trinh
3784,Nhu The Tim Chim             ,Truong Vu
3785,Nhu Vac Bay                  ,Don Ho
3786,Nhu Vat Trang                ,Nhu Quynh; Gia Huy
3787,Nhung Buoc Chan Am Tham      ,Bao Han; Ngoc Thuy; Phi Phi
3788,Nhung Buoc Chan Am Tham      ,Manh Quynh
3789,Nhung Canh Hoa Rung          ,Lucia Kim Chi
3790,Nhung Canh Hoa Tinh          ,Tu Ca Ngau Nhien
3791,Nhung Chieu Khong Co Em      ,The Son
3792,Nhung Chieu La Do            ,Khanh Ly
3793,Nhung Chuyen Xe Trong Cuoc Doi,Truong Vu
3794,Nhung Con Duong Tinh Su      ,Truong Vu
3795,Nhung Con Duong Trang        ,Hoang Oanh
3796,Nhung Dem Cho Sang Biet Kinh Ky,Phillip Huy; Tran Thanh Toan
3797,Nhung Dem Troi Sang          ,Lam Nhat Tien
3798,Nhung Doi Hoa Sim            ,Hoai Nam
3799,Nhung Doi Hoa Sim            ,Phuong Dung
3800,Nhung Doi Hoa Sim            ,Tuan Vu
3801,Nhung Dom Mat Hoa Chau       ,Phi Nhung
3802,Nhung Dom Mat Hoa Chau       ,Truong Vu
3803,Nhung Don Luu Niem           ,Manh Quynh
3804,Nhung Gi Cho Em Cho          ,Anh Khoa
3805,Nhung Giai Dieu Khong Quen   ,Nha Thanh
3806,Nhung Gian Doi Chi Lam Long Don Dau,Luu Chi Vy
3807,Nhung Giot Mua Sau           ,Yen Phuong
3808,Nhung Kiep Hoa Xuan          ,Ngoc Lan
3809,Nhung Loi Doi Gian           ,Hoang Nam
3810,Nhung Loi Doi Gian           ,Lam Truong
3811,Nhung Loi Doi Gian           ,Phuong Hung
3812,Nhung Manh Vo Tinh Yeu       ,Sy Dan
3813,Nhung Mua Dau Yeu            ,Dan Truong
3814,Nhung Mua Dau Yeu            ,Man
3815,Nhung Nam Mo Hoang Tro Ve Cat Bui,Lam Nhat Tien; Lam Thuy Van
3816,Nhung Neo Duong Viet Nam     ,The Son; Nhu Quynh; Manh Dinh; My Huyen
3817,Nhung Ngay Mua Gio           ,Y Lan
3818,Nhung Ngay Nghi Phep         ,Hung Cuong
3819,Nhung Ngay Thang Khong Ten   ,Thien Kim
3820,Nhung Ngay Thang             ,Ha Vy
3821,Nhung Ngay Tho Mong Buon Trong Ky Niem,Thanh Thuy
3822,Nhung Ngay Tho Mong          ,Thanh Ha
3823,Nhung Ngay Xua Than Ai       ,Female
3824,Nhung Ngay Xua Than Ai       ,Quang Le
3825,Nhung Nguoi Khong Chet       ,Lam Thuy Van
3826,Nhung Nu Tinh Xanh           ,Female
3827,Nhung Tam Hon Co Don         ,Man
3828,Nhung Tam Hon Hoang Lanh     ,Vu Khanh
3829,Nhung Vong Tay Xuo           ,The Son
3830,Niem Co Don Cuoi Cung        ,Sy Dan; Vu Tuan Duc
3831,Niem Dau Chon Dau            ,Don Ho
3832,Niem Dau Chon Dau            ,Female
3833,Niem Dau Cua Cat             ,Luu Bich
3834,Niem Khuc Cuoi               ,Dalena
3835,Niem Khuc Cuoi               ,Dam Vinh Hung
3836,Niem Khuc Cuoi               ,Sy Phu
3837,Niem Khuc Cuoi               ,Tuan Ngoc
3838,Niem Khuc                    ,Sy Dan
3839,Niem Thuong Nho              ,Hoang Nam
3840,Niem Thuong Nho              ,Le Toan
3841,Niem Tin Tinh Yeu            ,Le Dung
3842,Niem Vui Co Don              ,Ai Van; Elvis Phuong
3843,Niem Vui Hon Nhien           ,Bao Han
3844,Niem Vui Khong Tron Ven      ,Nhu Quynh
3845,Ninh Kieu Em Gai Can Tho     ,Huong Lan
3846,Niu Keo La Don Dau           ,Thanh Thao
3847,Niu Tay Nghin Trung          ,Hong Hanh
3848,No Ai Do Ca The Gioi         ,Pham Quynh Anh
3849,No Va Toi                    ,Huong Lan
3850,No Va Toi                    ,Nguyen Hung; The Son
3851,No Va Toi                    ,Truong Vu
3852,No Yeu                       ,Phan Dinh Tung
3853,No                           ,Che Linh
3854,No                           ,Man
3855,Noi Ay Binh Yen              ,Lam Nhat Tien
3856,Noi Ay Binh Yen              ,Lam Truong
3857,Noi Buon Chau Pha            ,Kha Tu
3858,Noi Buon Chau Pha            ,Nhu Quynh
3859,Noi Buon Chim Sao            ,Cam Ly
3860,Noi Buon Chim Sao            ,Phi Nhung
3861,Noi Buon Chua Tron           ,Truong Vu
3862,Noi Buon Con Gai             ,Thanh Thanh
3863,Noi Buon Con Gai             ,Tu Quyen
3864,Noi Buon Cua Me              ,Cam Ly
3865,Noi Buon Diu Em              ,Lam Truong
3866,Noi Buon Gac Tro             ,Dam Vinh Hung
3867,Noi Buon Gac Tro             ,Phuong Dung
3868,Noi Buon Hoa Phuong          ,Tam Doan
3869,Noi Buon Hoa Phuong          ,Thanh Tuyen
3870,Noi Buon Hoa Phuong          ,Tuan Vu
3871,Noi Buon Rieng Em            ,Ngo Minh Trang
3872,Noi Buon Sa Mac              ,Tuan Vu
3873,Noi Buon Vo Vong             ,Lam Thai Uyen
3874,Noi Buon                     ,Diem Lien
3875,Noi Buon                     ,Khanh Ha
3876,Noi Cuoi Noi Co Don          ,Gia Huy
3877,Noi Dau Diu Dang             ,Thuy Duong
3878,Noi Dau Hoang Vang           ,Ly Hai
3879,Noi Dau Muon Mang            ,Tuan Ngoc
3880,Noi Dau Ngay Qua             ,Cam Ly
3881,Noi Dau Ngay Qua             ,Diem Lien
3882,Noi Dau Ngot Ngao            ,Dam Vinh Hung
3883,Noi Dau Ngot Ngao            ,Lam Thuy Van
3884,Noi Dau Ngot Ngao            ,Nguyen Khang
3885,Noi Dau Niem Nho             ,Ngoc Huong
3886,Noi Dau Vo Thuong            ,Dam Vinh Hung
3887,Noi Day Binh Yen             ,Lam Nhat Tien
3888,Noi Doi                      ,Tam Doan
3889,Noi Lai Tinh Xua             ,Duet
3890,Noi Lai Tinh Xua             ,Tuan Vu
3891,Noi Long Nguoi Di            ,Thuy Duong
3892,Noi Long Nguoi Di            ,Tuan Ngoc
3893,Noi Long                     ,Man
3894,Noi Long                     ,Thanh Ha
3895,Noi Mua Thu Bat Dau          ,Bang Kieu
3896,Noi Nho Diu Em               ,Gia Huy Nhat Quan
3897,Noi Nho Diu Em               ,Johnny Dung
3898,Noi Nho Diu Em               ,Lam Truong
3899,Noi Nho Khon Nguoi           ,Diem Lien
3900,Noi Nho Noi Con Tim Mo Coi   ,Hoang Chau; Khanh Dang
3901,Noi Nho Rieng Em             ,Cam Ly
3902,Noi Nho Tinh Toi             ,Dam Vinh Hung
3903,Noi Nho                      ,Dam Vinh Hung
3904,Noi Nho                      ,My Huyen
3905,Noi Niem                     ,Alian Ai
3906,Noi Niem                     ,Man
3907,Noi Niem                     ,Thai Hien
3908,Noi Sao Cho Em Hieu          ,Don Ho
3909,Noi Sau                      ,Thanh Truc
3910,Noi Voi Em                   ,Viet Quang
3911,Noi Voi Nguoi Tinh           ,Manh Quynh; Mong Ngoc
3912,Noi Voi Nguoi Tinh           ,Truc Lam; Truc Linh
3913,Noi Voi Toi Mot Loi          ,Lam Nhat Tien; Dieu Huong
3914,Noi Xua Anh Cho              ,Phan Dinh Tung
3915,Non Nuoc Huu Tinh            ,Ngoc Ha
3916,Nu Cuoi Chua Cay             ,Truong Vu
3917,Nu Cuoi Hanh Phuc            ,Ngoc Bich
3918,Nu Cuoi Nao Do               ,La Suong Suong
3919,Nu Hon Bat Ngo               ,My Tam
3920,Nu Hon Ben Anh               ,Kha Tu
3921,Nu Hon Ben Anh               ,Ngoc Huong
3922,Nu Hon Buon                  ,Johnny Dung
3923,Nu Hon Dau Tien              ,Luu Bich
3924,Nu Hon Duoi Mua              ,Y Lan
3925,Nu Hon Gia Tu                ,Hoang Nam
3926,Nu Hon Kho Quen              ,Luu Bich
3927,Nu Hon Lua Doi               ,Ngoc Thuy
3928,Nu Hon Ly Biet               ,Tommy Ngo
3929,Nu Hong Ho Hung              ,Lam Truong
3930,Nu Hong Mong Manh            ,Hoai Vu
3931,Nu Hong Mong Manh            ,Thanh Thao
3932,Nu Hong Trong Mua            ,Hoang Chau
3933,Nu Tam Xuan Bai Ca Sao       ,Thai Thanh; Y Lan
3934,Nu Tinh Hong                 ,Le Tam
3935,Nu Tinh Xanh                 ,Female
3936,Nua Buoc Duong Tinh          ,Thai Hien
3937,Nua Dem Bien Gio             ,Hoang Oanh
3938,Nua Dem Khan Hua             ,Khanh Linh
3939,Nua Dem Ngoai Pho            ,Dam Vinh Hung
3940,Nua Dem Ngoai Pho            ,Thai Chau
3941,Nua Dem Ngoai Pho            ,Thanh Thuy
3942,Nua Doi Phong Dang           ,Female
3943,Nua Doi Phong Dang           ,The Vu
3944,Nua Doi Yeu Em               ,Don Ho
3945,Nua Hon Thuong Dau           ,Hoa Mi
3946,Nua Hon Thuong Dau           ,Khanh Ha
3947,Nua Hon Thuong Dau           ,Man
3948,Nua Hon Thuong Dau           ,Quang Dung
3949,Nua Trai Tim Yeu Nguoi       ,Nguyen Khang
3950,Nua Trai Tim Yeu Nguoi       ,Quang Dung
3951,Nua Vang Trang Co Don        ,Anh Thuy
3952,Nua Vang Trang               ,Dam Vinh Hung
3953,Nua Vang Trang               ,Nhu Quynh
3954,Nua Vong Tay Lanh            ,Thuy Tien
3955,Nua Vong Trai Dat            ,Truong Vu
3956,Nui Doi                      ,Truong Vu
3957,Nui Rung Cho Mong            ,Lucia Kim Chi
3958,Nuoc Cuon Hoa Troi           ,Thanh Thanh
3959,Nuoc Mat Me Hien             ,Ngoc Son
3960,Nuoc Mat Mua Thu             ,Le Thu
3961,Nuoc Mat Nguoi Ra Di         ,Nhat Kim Anh
3962,Nuoc Mat Que Huong           ,Che Linh
3963,Nuoc Mat                     ,Dam Vinh Hung
3964,Nuoc Troi Qua Ghenh          ,Quang Linh
3965,Nuoi Tiec Muon Mang          ,Dam Vinh Hung
3966,Nuoi Tiec                    ,Dam Vinh Hung
3967,Nuoi Tiec                    ,Diem Lien
3968,Nuoi Tiec                    ,Trinh Nam Son
3969,O Dau Cung Co Em             ,Vu Khanh
3970,O Kia Doi Bong Dung Vui      ,Thien Kim; Truc Lam
3971,O Me Ly                      ,Elvis Phuong; Ai Van
3972,O Me Ly                      ,Man
3973,O Noi Nao Em Con Nho         ,Tuan Ngoc
3974,O Tro                        ,Quang Minh; My Tam
3975,Oi Chua Kip Noi Mot Loi      ,Luu Bich
3976,Oi Ngay Xua Yeu Dau          ,Quoc Vuong
3977,Oi Que Nha                   ,Nguyen Hung
3978,Oi Tinh Yeu                  ,Ho Ngoc Nhu
3979,Oi Tinh Yeu                  ,Minh Tuyet
3980,Oi Tinh Yeu                  ,Thanh Thao
3981,Ok Minh Chia Tay             ,Thanh Thao
3982,On Em                        ,Hoai Nam; La Suong Suong
3983,On Em                        ,Le Toan
3984,On Nghia Sinh Thanh          ,Cao Thanh
3985,Ong Lai Do                   ,Quang Linh
3986,Ong Lai Do                   ,Truong Vu
3987,Paris Co Gi La Khong Em      ,Ai Van
3988,Paris Co Gi La Khong Em      ,Elvis Phuong
3989,Phai Duyen Hay No            ,Manh Quynh; Que Trang
3990,Phan Boi                     ,Tam Doan
3991,Phan Buon                    ,Phi Nhung
3992,Phan Gai Thuyen Quyen        ,Phi Nhung
3993,Phan Gai Thuyen Quyen        ,Phuong Mai
3994,Phan Gai Thuyen Quyen        ,Tuan Vu
3995,Phan Ma Hong                 ,Hong Truc
3996,Phan To Tam                  ,Dam Vinh Hung
3997,Phan To Tam                  ,Tam Doan
3998,Phan To Tam                  ,Thanh Tuyen
3999,Phao Hong Ngay Cuoi          ,Ngoc Ho
4000,Phep La                      ,Luong Tung Quang
4001,Phi Truong Phut Biet Ly      ,Minh Chanh; Nha Vy
4002,Phien Da Sau                 ,Don Ho
4003,Phien Da Sau                 ,Quang Dung
4004,Phien Gac Dem Xuan           ,Bao Tuan
4005,Phien Gac Dem Xuan           ,Manh Quynh
4006,Phien Gac Dem Xuan           ,Thanh Tuyen
4007,Phien Gac Dem Xuan           ,The Son
4008,Phien Khuc Chieu Mua         ,Giao Linh
4009,Phien Khuc Chieu Mua         ,Lam Gia Minh
4010,Phien Khuc Mua Dong          ,Khai Tuan; Minh Thong; Da Nhat Yen
4011,Phien Khuc Mua Dong          ,Man
4012,Pho Bien                     ,Hong Hanh
4013,Pho Dem                      ,Female
4014,Pho Dem                      ,Truong Vu
4015,Pho Ngheo                    ,Tran Thu Ha
4016,Pho Nho Tinh Nguoi           ,Khanh Hoang
4017,Pho Van Xua                  ,Luu Bich
4018,Pho Vang Anh Roi             ,Thanh Tuyen
4019,Pho Vang Bong Quen           ,Manh Dinh
4020,Pho Vang Em Roi              ,Cam Ly
4021,Pho Vang Em                  ,Dam Vinh Hung
4022,Pho Xa                       ,Mong Thi
4023,Pho Xa                       ,Thuy Dung
4024,Pho Xuan                     ,Cam Ly
4025,Phoi Pha                     ,Cam Van
4026,Phoi Pha                     ,Dam Vinh Hung
4027,Phoi Pha                     ,Nguyen Khang
4028,Phoi Pha                     ,Thai Hien
4029,Phoi Pha                     ,Thanh Lam
4030,Phoi Pha                     ,Y Lan
4031,Phong Ba Tinh Doi            ,Dan Truong
4032,Phu Du                       ,Song Hang
4033,Phuong Buon                  ,Thanh Do
4034,Phuong Hong                  ,Dan Truong
4035,Phuong Hong                  ,Gia Huy
4036,Phuong Hong                  ,Manh Quynh
4037,Phuong Hong                  ,Vu Khanh
4038,Phuong Sai Gon               ,The Vu
4039,Phuong Sai Gon               ,Truong Vu
4040,Phuong Tim Hoang             ,Nguyen Hung
4041,Phuong Troi Xu La            ,Truong Vu
4042,Phuong Xa Minh Anh           ,Van Quang Long
4043,Phuong Yeu                   ,Thanh Thuy
4044,Phut Biet Ly                 ,Cam Ly
4045,Phut Biet Ly                 ,Huy Vu
4046,Phut Biet Ly                 ,Ly Hai; Hoang Chau
4047,Phut Boi Roi                 ,Lam Truong
4048,Phut Cuoi                    ,Bang Kieu
4049,Phut Cuoi                    ,Che Linh; Thanh Tuyen
4050,Phut Cuoi                    ,Dam Vinh Hung
4051,Phut Cuoi                    ,Female
4052,Phut Dau Tien                ,Tuan Vu
4053,Phut Giay Than Tien          ,Luu Bich; Lan Anh
4054,Qua Cau Gio Bay              ,Duet
4055,Qua Cau Gio Bay              ,Ha Phuong
4056,Qua Cau Hat Ly Xa Nhau       ,Duy Linh
4057,Qua Con Me                   ,Dam Vinh Hung
4058,Qua Con Me                   ,Hoang Lan
4059,Qua Con Me                   ,Man
4060,Qua Loi Nho                  ,Huong Lan; Nguyen Son
4061,Qua Ngo Nha Em               ,Manh Dinh
4062,Qua Roi Giat Mo              ,Nguyen Duc; Tu Linh
4063,Qua Xom Nho                  ,Cam Ly
4064,Qua Xom Nho                  ,Tuan Vu
4065,Quan Ca Phe Vang             ,To Chan Phong
4066,Quan Cafe Vang Nguoi Tinh Cach Xa,Hoang Nam; La Suong Suong
4067,Quan Coc                     ,Nguyen Khang
4068,Quan Gam Dau Lang            ,Tuan Dat; Kha Tu
4069,Quan Nua Khuya               ,Giao Linh
4070,Quan Nua Khuya               ,Phuong Diem Hanh
4071,Quan Nua Khuya               ,Tuan Vu
4072,Quan Thai                    ,Van Son
4073,Quan Vang Bien Thuy          ,Hong Truc
4074,Quan Vang Mot Minh           ,Dan Huy
4075,Quan Vang Mot Minh           ,Minh Tuyet
4076,Quay Ve Loi Xua              ,Dam Vinh Hung; My Tam
4077,Quay Ve Loi Xua              ,My Tam
4078,Que Em Mua Nuoc Lu           ,Ngoc Son
4079,Que Huong 3 Mien             ,Quoc Dai
4080,Que Huong Tuoi Tho Toi       ,My Tam
4081,Que Huong                    ,Bich Hong
4082,Que Huong                    ,Hoai Nam
4083,Que Me                       ,Hoai Nam
4084,Que Me                       ,Hong Truc
4085,Que Ngheo                    ,Hoang Oanh; Elvis Phuong
4086,Quen Ca Loi Ve               ,Lam Nhat Tien
4087,Quen Ca Loi Ve               ,Manh Dinh
4088,Quen Cau Gia Tu              ,Hoang Trong Thuy; Quynh Huong
4089,Quen Cau Gia Tu              ,Quynh Huong
4090,Quen Di Cuoc Tinh            ,Chau Ngoc; Luong Tung Quang
4091,Quen Di Het Dam Me           ,Bang Kieu; Thuy Tien
4092,Quen Di Tinh Yeu Cu          ,Quang Dung
4093,Quen Di Tinh Yeu Cu          ,Trinh Nam Son
4094,Quen Di                      ,Da Nhat Yen; Philip Huy
4095,Quen Di                      ,Thanh Truc; Loan Chau
4096,Quen Nhau Tinh Dau           ,Axn
4097,Quen Nhau Tren Duong Ve      ,Hong Truc
4098,Quen Nhau Tren Duong Ve      ,Tam Doan
4099,Quen                         ,Dinh Vu
4100,Quen                         ,Lynda Trang Dai
4101,Quynh Huong                  ,Man
4102,Quynh Huong                  ,Thanh Ha
4103,Quynh Huong                  ,Y Lan
4104,Ra Gieng Anh Cuoi Em         ,Manh Dinh; Nhu Quynh
4105,Radio Buon                   ,Minh Thuan
4106,Radio Buon                   ,Nguyen Khang
4107,Radio                        ,Phan Dinh Tung
4108,Rang Thi La                  ,Chung Tu Luu
4109,Rat Hue                      ,Quang Linh
4110,Rau Dang Moc Sau He          ,Bruce Doan
4111,Rau Ram O Lai                ,Y Lan
4112,Reu Phong                    ,Female
4113,Reu Phong                    ,Minh Nhi
4114,Rieng Mot Goc Troi           ,Nguyen Khang
4115,Rieng Mot Goc Troi           ,Tuan Ngoc
4116,Rock Con Dieu                ,Ngoc Anh
4117,Roi 20 Nam Sau               ,Truc Quyen
4118,Roi Anh Se Quen              ,Dam Vinh Hung
4119,Roi Anh Se Quen              ,My Tam
4120,Roi Anh Trang Tan            ,Luu Bich
4121,Roi Co Mot Ngay              ,Duc Phuong
4122,Roi Do Moi Biet Dau Vi Yeu   ,Cam Ly
